"Fechfa","Costo","Venta","Total","mes","aaaa","Descu","Contro","Codart","Nommarca"
2010-06-04 00:00:00.000,14.6,32.7,17.985,6,2010,14.715000000000002,JHI,JHI-077,
2010-06-05 00:00:00.000,35.56,73.5,40.425,6,2010,33.075,HY-,HY-025,
2010-06-05 00:00:00.000,2.12,4.54,2.497,6,2010,2.043,DW-,DW-158,
2010-06-05 00:00:00.000,6.97,10.28,5.654,6,2010,4.6259999999999994,KI-,KI-043,
2010-06-05 00:00:00.000,2.6,5.56,3.058,6,2010,2.502,DW-,DW-053,
2010-06-05 00:00:00.000,15.88,25.65,14.107499999999998,6,2010,11.5425,KI-,KI-059,
2010-06-05 00:00:00.000,12.27,26.18,14.399,6,2010,11.781,AV-,AV-066,
2010-06-05 00:00:00.000,3.14,6.66,3.663,6,2010,2.9970000000000003,DW-,DW-051,
2010-06-05 00:00:00.000,2.24,4.8,2.6399999999999997,6,2010,2.16,AV-,AV-006,
2010-06-05 00:00:00.000,32.88,64.5,35.474999999999994,6,2010,29.025000000000002,JHI,JHI-005,
2010-06-05 00:00:00.000,18.4,33.9,21.018,6,2010,12.882,APE,APE-003,
2010-06-05 00:00:00.000,41.1,85.0,48.45,6,2010,36.55,ATP,ATP-001,
2010-06-05 00:00:00.000,17.13,36.54,21.924,6,2010,14.616,AV-,AV-055,
2010-06-05 00:00:00.000,10.74,22.91,12.6005,6,2010,10.3095,AV-,AV-058,
2010-06-05 00:00:00.000,23.16,47.86,26.323,6,2010,21.537,HY-,HY-019,
2010-06-05 00:00:00.000,12.92,27.12,14.916,6,2010,12.204,HY-,HY-127,
2010-06-05 00:00:00.000,2.72,4.16,2.2880000000000003,6,2010,1.872,HY-,HY-236,
2010-06-05 00:00:00.000,18.39,33.9,21.018,6,2010,12.882,APE,APE-004,
2010-06-05 00:00:00.000,34.75,74.1,40.754999999999995,6,2010,33.345,HY-,HY-107,
2010-06-05 00:00:00.000,35.56,73.5,40.425,6,2010,33.075,HY-,HY-023,
2010-06-07 00:00:00.000,419.20000000000005,779.8000000000001,483.47600000000006,6,2010,296.324,APE,APE-027,
2010-06-07 00:00:00.000,32.849999999999994,58.5,36.269999999999996,6,2010,22.23,BAI,BAI-016,
2010-06-07 00:00:00.000,77.08,164.42,90.431,6,2010,73.98899999999999,HY-,HY-088,
2010-06-07 00:00:00.000,13.950000000000001,26.160000000000004,17.5272,6,2010,8.632800000000001,PFI,PFI-033,
2010-06-07 00:00:00.000,48.0,102.4,61.44,6,2010,40.96000000000001,HY-,HY-299,
2010-06-07 00:00:00.000,139.0,296.4,177.83999999999997,6,2010,118.56,HY-,HY-107,
2010-06-07 00:00:00.000,694.8,1435.8,789.6899999999999,6,2010,646.11,HY-,HY-019,
2010-06-07 00:00:00.000,181.38,326.4,202.368,6,2010,124.032,SKT,SKT-227,
2010-06-07 00:00:00.000,219.0,430.0,236.5,6,2010,193.5,JHI,JHI-003,
2010-06-07 00:00:00.000,37.15,62.25,41.707499999999996,6,2010,20.5425,FTU,FTU-044,
2010-06-07 00:00:00.000,56.25,111.0,61.05,6,2010,49.95,JHI,JHI-120,
2010-06-07 00:00:00.000,10.54,21.3,13.206,6,2010,8.094000000000001,BAI,BAI-014,
2010-06-07 00:00:00.000,18.39,33.9,21.018,6,2010,12.882,APE,APE-004,
2010-06-07 00:00:00.000,18.4,33.9,21.018,6,2010,12.882,APE,APE-003,
2010-06-07 00:00:00.000,9.84,14.0,8.68,6,2010,5.32,TRI,TRIC-010,
2010-06-07 00:00:00.000,7.28,15.48,9.288,6,2010,6.192,DW-,DW-116,
2010-06-07 00:00:00.000,4.199999999999999,8.94,5.363999999999999,6,2010,3.576,HY-,HY-328,
2010-06-07 00:00:00.000,24.25,51.65,30.99,6,2010,20.66,HY-,HY-049,
2010-06-07 00:00:00.000,10.8,19.44,13.0248,6,2010,6.4152000000000005,PFI,PFI-039,
2010-06-07 00:00:00.000,11.58,20.84,13.9628,6,2010,6.8772,PFI,PFI-041,
2010-06-07 00:00:00.000,37.15,62.25,41.707499999999996,6,2010,20.5425,FTU,FTU-043,
2010-06-07 00:00:00.000,34.92,74.60999999999999,44.76599999999999,6,2010,29.843999999999994,DW-,DW-130,
2010-06-07 00:00:00.000,4.2,7.56,5.065199999999999,6,2010,2.4948,PFI,PFI-003,
2010-06-07 00:00:00.000,28.17,46.019999999999996,25.310999999999996,6,2010,20.709,HY-,HY-087,
2010-06-07 00:00:00.000,33.08,68.36,37.598,6,2010,30.762,HY-,HY-022,
2010-06-07 00:00:00.000,33.08,68.36,37.598,6,2010,30.762,HY-,HY-021,
2010-06-07 00:00:00.000,16.32,24.96,13.728,6,2010,11.232000000000001,HY-,HY-236,
2010-06-07 00:00:00.000,58.14,94.96,52.227999999999994,6,2010,42.732,HY-,HY-210,
2010-06-07 00:00:00.000,34.16,72.86,40.073,6,2010,32.787,HY-,HY-066,
2010-06-07 00:00:00.000,80.16,169.5,93.225,6,2010,76.275,HY-,HY-097,
2010-06-07 00:00:00.000,15.75,33.7,18.535000000000004,6,2010,15.165000000000001,JHI,JHI-066,
2010-06-07 00:00:00.000,23.759999999999998,50.699999999999996,27.884999999999998,6,2010,22.814999999999998,HY-,HY-180,
2010-06-07 00:00:00.000,154.85999999999999,360.0,223.2,6,2010,136.8,CDI,CDI-003,
2010-06-07 00:00:00.000,35.64,76.04,45.624,6,2010,30.416000000000004,DW-,DW-119,
2010-06-07 00:00:00.000,76.32000000000001,162.81,97.68599999999999,6,2010,65.12400000000001,DW-,DW-135,
2010-06-07 00:00:00.000,5.2,11.12,6.672,6,2010,4.4479999999999995,DW-,DW-167,
2010-06-07 00:00:00.000,15.04,32.12,19.272,6,2010,12.847999999999999,DW-,DW-138,
2010-06-07 00:00:00.000,114.66,244.52999999999997,146.71799999999996,6,2010,97.812,DW-,DW-026,
2010-06-07 00:00:00.000,16.44,28.0,17.36,6,2010,10.64,TRI,TRIC-002,
2010-06-07 00:00:00.000,47.1,70.0,43.4,6,2010,26.6,TRI,TRIC-001,
2010-06-07 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-048,
2010-06-07 00:00:00.000,28.5,65.4,35.97,6,2010,29.430000000000003,JHI,JHI-067,
2010-06-07 00:00:00.000,13.44,20.8,11.44,6,2010,9.360000000000001,HY-,HY-189,
2010-06-07 00:00:00.000,7.28,15.48,8.514,6,2010,6.966,HY-,HY-073,
2010-06-07 00:00:00.000,21.9,39.0,24.18,6,2010,14.82,BAI,BAI-016,
2010-06-07 00:00:00.000,231.6,478.6,263.23,6,2010,215.37,HY-,HY-019,
2010-06-07 00:00:00.000,14.25,32.7,16.35,6,2010,16.35,JHI,JHI-058,
2010-06-07 00:00:00.000,31.38,66.94,36.81699999999999,6,2010,30.123,HY-,HY-230,
2010-06-07 00:00:00.000,83.4,177.84,97.812,6,2010,80.028,HY-,HY-107,
2010-06-07 00:00:00.000,7.64,13.78,9.2326,6,2010,4.5474,PFI,PFI-014,
2010-06-07 00:00:00.000,42.12,64.44,35.44199999999999,6,2010,28.998,HY-,HY-219,
2010-06-07 00:00:00.000,291.0,619.8,340.89,6,2010,278.90999999999997,HY-,HY-049,
2010-06-07 00:00:00.000,21.6,46.1,25.355,6,2010,20.745,HY-,HY-316,
2010-06-07 00:00:00.000,10.24,21.88,12.033999999999999,6,2010,9.846,HY-,HY-002,
2010-06-07 00:00:00.000,187.52,399.84,219.91199999999998,6,2010,179.928,HY-,HY-085,
2010-06-07 00:00:00.000,53.2,86.0,47.3,6,2010,38.7,HY-,HY-203,
2010-06-07 00:00:00.000,9.44,15.24,8.382,6,2010,6.8580000000000005,HY-,HY-264,
2010-06-07 00:00:00.000,29.07,47.48,26.113999999999997,6,2010,21.366,HY-,HY-210,
2010-06-07 00:00:00.000,579.0,1196.5,658.0749999999999,6,2010,538.4250000000001,HY-,HY-019,
2010-06-07 00:00:00.000,15.0,24.76,15.3512,6,2010,9.408800000000001,GRN,GRN-004,
2010-06-07 00:00:00.000,0.0,402.50000000000006,249.55000000000004,6,2010,152.95000000000002,TRI,TRIC-013,
2010-06-07 00:00:00.000,181.56,281.76,154.968,6,2010,126.792,HY-,HY-239,
2010-06-07 00:00:00.000,38.4,82.05,45.1275,6,2010,36.9225,HY-,HY-002,
2010-06-07 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-001,
2010-06-07 00:00:00.000,15.92,31.12,17.116,6,2010,14.004000000000001,HY-,HY-231,
2010-06-07 00:00:00.000,11.14,23.78,13.079,6,2010,10.701,AV-,AV-053,
2010-06-07 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-014,
2010-06-07 00:00:00.000,107.36,208.0,139.36,6,2010,68.64,CNC,CNC-001,
2010-06-07 00:00:00.000,55.68,86.4,57.888000000000005,6,2010,28.512000000000004,CNC,CNC-017,
2010-06-07 00:00:00.000,64.0,124.0,83.08,6,2010,40.92,CNC,CNC-009,
2010-06-07 00:00:00.000,12.24,26.12,14.366,6,2010,11.754000000000001,AV-,AV-048,
2010-06-07 00:00:00.000,8.88,18.96,10.428,6,2010,8.532,AV-,AV-046,
2010-06-07 00:00:00.000,24.48,52.22,28.721,6,2010,23.499,AV-,AV-051,
2010-06-07 00:00:00.000,32.0,68.28,37.554,6,2010,30.726000000000003,AV-,AV-044,
2010-06-07 00:00:00.000,11.200000000000001,24.0,13.2,6,2010,10.8,AV-,AV-006,
2010-06-07 00:00:00.000,25.14,53.64,29.502,6,2010,24.138,AV-,AV-005,
2010-06-07 00:00:00.000,44.64,95.24,52.382,6,2010,42.858,AV-,AV-033,
2010-06-07 00:00:00.000,42.56,90.82,49.95099999999999,6,2010,40.869,AV-,AV-040,
2010-06-07 00:00:00.000,14.0,24.0,13.2,6,2010,10.8,HY-,HY-126,
2010-06-07 00:00:00.000,20.099999999999998,42.9,23.595,6,2010,19.305,DW-,DW-155,
2010-06-07 00:00:00.000,31.5,67.19999999999999,36.959999999999994,6,2010,30.239999999999995,HY-,HY-200,
2010-06-07 00:00:00.000,28.16,60.169999999999995,33.09349999999999,6,2010,27.0765,HY-,HY-002,
2010-06-07 00:00:00.000,19.9,38.9,21.395,6,2010,17.505,HY-,HY-231,
2010-06-07 00:00:00.000,32.6,69.56,38.257999999999996,6,2010,31.302000000000003,HY-,HY-158,
2010-06-07 00:00:00.000,27.799999999999997,59.349999999999994,32.6425,6,2010,26.7075,AV-,AV-041,
2010-06-07 00:00:00.000,20.58,43.9,24.145,6,2010,19.755,DW-,DW-118,
2010-06-08 00:00:00.000,14.88,24.76,16.589199999999998,6,2010,8.170800000000002,GRN,GRN-003,
2010-06-08 00:00:00.000,12.28,22.08,13.689599999999999,6,2010,8.3904,PFI,PFI-068,
2010-06-08 00:00:00.000,15.0,24.76,16.589199999999998,6,2010,8.170800000000002,GRN,GRN-004,
2010-06-08 00:00:00.000,117.76,251.36,138.248,6,2010,113.11200000000001,DW-,DW-083,
2010-06-08 00:00:00.000,20.099999999999998,42.9,23.595,6,2010,19.305,DW-,DW-155,
2010-06-08 00:00:00.000,21.68,31.64,17.402,6,2010,14.238000000000001,HY-,HY-176,
2010-06-08 00:00:00.000,24.4,52.199999999999996,28.709999999999997,6,2010,23.49,HY-,HY-254,
2010-06-08 00:00:00.000,20.2,43.0,23.65,6,2010,19.35,HY-,HY-133,
2010-06-08 00:00:00.000,33.44,71.28,42.768,6,2010,28.512,DW-,DW-085,
2010-06-08 00:00:00.000,76.5,196.20000000000002,98.10000000000001,6,2010,98.10000000000001,JHI,JHI-040,
2010-06-08 00:00:00.000,9.9,17.9,11.097999999999999,6,2010,6.802,SKT,SKT-080,
2010-06-08 00:00:00.000,1.7399999999999998,3.12,1.9344000000000001,6,2010,1.1856,SKT,SKT-369,
2010-06-08 00:00:00.000,4.16,7.5,4.65,6,2010,2.85,SKT,SKT-006,
2010-06-08 00:00:00.000,39.58,74.4,46.128,6,2010,28.272000000000002,APE,APE-028,
2010-06-08 00:00:00.000,66.84,117.0,78.39,6,2010,38.61,PFI,PFI-040,
2010-06-08 00:00:00.000,115.8,239.3,143.57999999999998,6,2010,95.72000000000001,HY-,HY-019,
2010-06-08 00:00:00.000,359.79999999999995,716.0,429.59999999999997,6,2010,286.40000000000003,APE,APE-007,
2010-06-08 00:00:00.000,245.0,478.0,277.24,6,2010,200.76,APE,APE-020,
2010-06-08 00:00:00.000,21.48,38.68,23.9816,6,2010,14.6984,PFI,PFI-013,
2010-06-08 00:00:00.000,20.34,36.599999999999994,22.691999999999997,6,2010,13.907999999999998,PFI,PFI-016,
2010-06-08 00:00:00.000,21.6,38.88,24.105600000000003,6,2010,14.774400000000002,PFI,PFI-039,
2010-06-08 00:00:00.000,25.950000000000003,46.7,28.954,6,2010,17.746000000000002,PFI,PFI-076,
2010-06-08 00:00:00.000,33.54,67.6,41.91199999999999,6,2010,25.688,APE,APE-023,
2010-06-08 00:00:00.000,60.36,128.64000000000001,70.75200000000001,6,2010,57.888000000000005,DW-,DW-161,
2010-06-08 00:00:00.000,60.46,108.8,72.89599999999999,6,2010,35.904,SKT,SKT-227,
2010-06-08 00:00:00.000,50.14,96.95,60.109,6,2010,36.841,"211","2110-2905002",
2010-06-08 00:00:00.000,50.14,96.95,60.109,6,2010,36.841,"211","2110-2905003",
2010-06-08 00:00:00.000,65.84,127.32,78.9384,6,2010,48.3816,"211","2110-2915004",
2010-06-08 00:00:00.000,13.16,21.28,11.704,6,2010,9.576,HY-,HY-201,
2010-06-08 00:00:00.000,48.5,103.3,56.815,6,2010,46.485,HY-,HY-049,
2010-06-08 00:00:00.000,40.53,65.02,35.760999999999996,6,2010,29.259,HY-,HY-204,
2010-06-08 00:00:00.000,14.94,26.9,16.677999999999997,6,2010,10.222,PFI,PFI-073,
2010-06-08 00:00:00.000,9.25,17.89,10.1973,6,2010,7.6927,"212","212141108054",
2010-06-08 00:00:00.000,31.5,67.4,37.07000000000001,6,2010,30.330000000000002,JHI,JHI-064,
2010-06-08 00:00:00.000,22.72,43.0,23.65,6,2010,19.35,JHI,JHI-101,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-031,
2010-06-08 00:00:00.000,43.8,86.0,47.3,6,2010,38.7,JHI,JHI-027,
2010-06-08 00:00:00.000,10.95,21.5,11.825,6,2010,9.675,JHI,JHI-024,
2010-06-08 00:00:00.000,43.8,86.0,47.3,6,2010,38.7,JHI,JHI-017,
2010-06-08 00:00:00.000,109.5,215.0,118.25,6,2010,96.75,JHI,JHI-006,
2010-06-08 00:00:00.000,109.60000000000001,215.0,118.25,6,2010,96.75,JHI,JHI-005,
2010-06-08 00:00:00.000,43.8,86.0,47.3,6,2010,38.7,JHI,JHI-001,
2010-06-08 00:00:00.000,0.0,80.5,45.885,6,2010,34.615,TRI,TRIC-013,
2010-06-08 00:00:00.000,41.7,88.92,48.906,6,2010,40.014,HY-,HY-107,
2010-06-08 00:00:00.000,13.14,25.4,14.478,6,2010,10.921999999999999,"212","212131003020-10",
2010-06-08 00:00:00.000,75.0,148.0,81.39999999999999,6,2010,66.60000000000001,JHI,JHI-120,
2010-06-08 00:00:00.000,9.64,15.6,8.892,6,2010,6.708,TKS,TKS-014,
2010-06-08 00:00:00.000,3.7800000000000002,6.48,3.6936000000000004,6,2010,2.7864,TKS,TKS-013,
2010-06-08 00:00:00.000,5.7,10.0,5.7,6,2010,4.3,TKS,TKS-008,
2010-06-08 00:00:00.000,4.71,7.16,4.0812,6,2010,3.0788,"210","210731304010",
2010-06-08 00:00:00.000,24.299999999999997,38.07,21.6999,6,2010,16.3701,"210","2101-2202080",
2010-06-08 00:00:00.000,25.77,37.11,21.1527,6,2010,15.9573,"210","2101-3401035-20",
2010-06-08 00:00:00.000,25.52,36.87,21.0159,6,2010,15.854099999999999,"210","2101-3401035",
2010-06-08 00:00:00.000,18.31,36.0,22.32,6,2010,13.68,CNC,CNC-006,
2010-06-08 00:00:00.000,9.24,13.950000000000001,7.951500000000001,6,2010,5.9985,"210","2101-3506060-01",
2010-06-08 00:00:00.000,11.34,19.259999999999998,10.9782,6,2010,8.281799999999999,"210","2106-3726010/87",
2010-06-08 00:00:00.000,231.6,478.6,263.23,6,2010,215.37,HY-,HY-019,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-006,
2010-06-08 00:00:00.000,202.5,450.0,256.5,6,2010,193.5,APE,APE-040,
2010-06-08 00:00:00.000,53.74,120.0,74.4,6,2010,45.6,CDI,CDI-002,
2010-06-08 00:00:00.000,145.8,400.0,248.0,6,2010,152.0,CDI,CDI-004,
2010-06-08 00:00:00.000,35.4,63.72,39.5064,6,2010,24.2136,GSP,GSP-021,
2010-06-08 00:00:00.000,37.5,74.0,40.699999999999996,6,2010,33.300000000000004,JHI,JHI-120,
2010-06-08 00:00:00.000,37.46,74.0,40.699999999999996,6,2010,33.300000000000004,JHI,JHI-070,
2010-06-08 00:00:00.000,30.92,65.4,35.97,6,2010,29.430000000000003,JHI,JHI-063,
2010-06-08 00:00:00.000,22.08,43.0,23.65,6,2010,19.35,JHI,JHI-113,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-092,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-025,
2010-06-08 00:00:00.000,36.0,69.4,38.17,6,2010,31.230000000000004,JHI,JHI-065,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-014,
2010-06-08 00:00:00.000,63.0,134.8,74.14000000000001,6,2010,60.660000000000004,JHI,JHI-066,
2010-06-08 00:00:00.000,21.92,43.0,23.65,6,2010,19.35,JHI,JHI-005,
2010-06-08 00:00:00.000,12.899999999999999,27.54,16.524,6,2010,11.016,AV-,AV-056,
2010-06-08 00:00:00.000,33.42,71.34,42.804,6,2010,28.536,AV-,AV-039,
2010-06-08 00:00:00.000,62.91,86.31,51.786,6,2010,34.524,DW-,DW-049,
2010-06-08 00:00:00.000,96.42,205.74,123.444,6,2010,82.296,HY-,HY-202,
2010-06-08 00:00:00.000,7.32,15.66,9.396,6,2010,6.264,HY-,HY-207,
2010-06-08 00:00:00.000,12.48,27.0,16.2,6,2010,10.8,HY-,HY-199,
2010-06-08 00:00:00.000,46.32,95.72,57.431999999999995,6,2010,38.288000000000004,HY-,HY-019,
2010-06-08 00:00:00.000,347.4,717.9,394.84499999999997,6,2010,323.055,HY-,HY-019,
2010-06-08 00:00:00.000,109.5,215.0,118.25,6,2010,96.75,JHI,JHI-003,
2010-06-08 00:00:00.000,65.69999999999999,129.0,70.94999999999999,6,2010,58.050000000000004,JHI,JHI-011,
2010-06-08 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-021,
2010-06-08 00:00:00.000,28.78,46.04,30.846799999999998,6,2010,15.193200000000001,SKT,SKT-390,
2010-06-08 00:00:00.000,39.8,84.94999999999999,46.72249999999999,6,2010,38.2275,HY-,HY-303,
2010-06-08 00:00:00.000,55.7,97.5,65.32499999999999,6,2010,32.175000000000004,PFI,PFI-040,
2010-06-08 00:00:00.000,219.0,430.0,236.5,6,2010,193.5,JHI,JHI-014,
2010-06-08 00:00:00.000,111.4,237.8,130.79000000000002,6,2010,107.01,AV-,AV-016,
2010-06-08 00:00:00.000,14.0,29.8,16.39,6,2010,13.41,HY-,HY-325,
2010-06-08 00:00:00.000,14.0,29.8,16.39,6,2010,13.41,HY-,HY-328,
2010-06-08 00:00:00.000,0.91,1.78,1.1926,6,2010,0.5874,SKT,SKT-537,
2010-06-08 00:00:00.000,13.3,23.849999999999998,15.979499999999998,6,2010,7.8705,SKT,SKT-469,
2010-06-08 00:00:00.000,9.5,17.0,11.39,6,2010,5.61,SKT,SKT-288,
2010-06-08 00:00:00.000,27.08,48.78,32.6826,6,2010,16.0974,SKT,SKT-016,
2010-06-08 00:00:00.000,91.95,196.14999999999998,107.88249999999998,6,2010,88.2675,HY-,HY-069,
2010-06-08 00:00:00.000,3.62,6.38,4.2745999999999995,6,2010,2.1054,SKT,SKT-394,
2010-06-08 00:00:00.000,25.77,37.11,23.0082,6,2010,14.1018,"210","2101-3401035-20",
2010-06-08 00:00:00.000,21.62,38.26,25.6342,6,2010,12.6258,SKT,SKT-133,
2010-06-08 00:00:00.000,95.0,202.7,111.48499999999999,6,2010,91.215,AV-,AV-032,
2010-06-08 00:00:00.000,7.0,12.0,6.6,6,2010,5.4,HY-,HY-126,
2010-06-08 00:00:00.000,29.2,62.32,37.391999999999996,6,2010,24.928,DW-,DW-097,
2010-06-08 00:00:00.000,24.0,47.0,25.849999999999998,6,2010,21.150000000000002,JHI,JHI-022,
2010-06-08 00:00:00.000,33.54,67.6,41.91199999999999,6,2010,25.688,APE,APE-023,
2010-06-08 00:00:00.000,41.08,79.48,49.27760000000001,6,2010,30.2024,"211","2110-1001286",
2010-06-08 00:00:00.000,44.24,70.56,43.7472,6,2010,26.812800000000003,"210","2101-3508180",
2010-06-08 00:00:00.000,69.80000000000001,125.5,77.81,6,2010,47.69,TKS,TKS-019,
2010-06-08 00:00:00.000,79.16,148.8,92.256,6,2010,56.544000000000004,APE,APE-028,
2010-06-08 00:00:00.000,8.1,16.54,10.2548,6,2010,6.2852,JCB,JCBI-003,
2010-06-08 00:00:00.000,47.01,84.61,56.6887,6,2010,27.921300000000002,SKT,SKT-175,
2010-06-08 00:00:00.000,5.32,9.54,6.3918,6,2010,3.1481999999999997,SKT,SKT-081,
2010-06-08 00:00:00.000,26.18,67.6,41.91199999999999,6,2010,25.688,APE,APE-024,
2010-06-08 00:00:00.000,33.9,53.24,29.282,6,2010,23.958000000000002,HY-,HY-082,
2010-06-08 00:00:00.000,67.08,135.2,83.82399999999998,6,2010,51.376,APE,APE-023,
2010-06-08 00:00:00.000,26.7,60.0,40.2,6,2010,19.8,FTU,FTU-046,
2010-06-08 00:00:00.000,48.0,94.0,51.699999999999996,6,2010,42.300000000000004,JHI,JHI-097,
2010-06-08 00:00:00.000,5.34,12.0,8.04,6,2010,3.96,FTU,FTU-046,
2010-06-08 00:00:00.000,5.8,10.44,6.9948,6,2010,3.4452,SKT,SKT-212,
2010-06-08 00:00:00.000,4.84,8.7,5.828999999999999,6,2010,2.871,SKT,SKT-245,
2010-06-08 00:00:00.000,21.52,42.12,28.220399999999998,6,2010,13.8996,SKT,SKT-318,
2010-06-08 00:00:00.000,10.81,19.13,12.8171,6,2010,6.3129,SKT,SKT-133,
2010-06-08 00:00:00.000,35.98,71.6,44.391999999999996,6,2010,27.208,APE,APE-007,
2010-06-08 00:00:00.000,43.86,78.5,52.595,6,2010,25.905,SKT,SKT-001,
2010-06-08 00:00:00.000,36.81,78.53999999999999,43.196999999999996,6,2010,35.342999999999996,AV-,AV-066,
2010-06-08 00:00:00.000,91.83999999999999,195.44,107.49199999999999,6,2010,87.94800000000001,HY-,HY-057,
2010-06-08 00:00:00.000,29.4,62.699999999999996,34.485,6,2010,28.215,HY-,HY-311,
2010-06-08 00:00:00.000,65.69999999999999,129.0,70.94999999999999,6,2010,58.050000000000004,JHI,JHI-026,
2010-06-08 00:00:00.000,331.4,630.0,390.6,6,2010,239.4,APE,APE-022,
2010-06-08 00:00:00.000,341.59999999999997,728.6,400.73,6,2010,327.87,HY-,HY-066,
2010-06-08 00:00:00.000,258.29999999999995,551.0,303.04999999999995,6,2010,247.95000000000002,HY-,HY-315,
2010-06-08 00:00:00.000,62.04,132.39000000000001,72.81450000000001,6,2010,59.575500000000005,AV-,AV-067,
2010-06-08 00:00:00.000,60.66,129.42000000000002,71.18100000000001,6,2010,58.23900000000001,AV-,AV-068,
2010-06-08 00:00:00.000,85.12,181.64,99.90199999999999,6,2010,81.738,AV-,AV-040,
2010-06-08 00:00:00.000,11.200000000000001,24.0,13.2,6,2010,10.8,AV-,AV-006,
2010-06-09 00:00:00.000,75.84,180.0,111.6,6,2010,68.4,CDI,CDI-001,
2010-06-10 00:00:00.000,24.22,51.73,28.4515,6,2010,23.278499999999998,AV-,AV-010,
2010-06-10 00:00:00.000,28.52,60.86,33.473,6,2010,27.387,AV-,AV-042,
2010-06-10 00:00:00.000,49.08,104.72,57.596,6,2010,47.124,AV-,AV-066,
2010-06-10 00:00:00.000,85.8,165.88,102.84559999999999,6,2010,63.0344,"210","2108-3510010-01",
2010-06-10 00:00:00.000,56.82,106.0,71.02,6,2010,34.980000000000004,CNC,CNC-015,
2010-06-10 00:00:00.000,99.7,191.0,108.87,6,2010,82.13,APE,APE-029,
2010-06-10 00:00:00.000,16.88,29.32,19.644399999999997,6,2010,9.675600000000001,SKT,SKT-367,
2010-06-10 00:00:00.000,25.2,45.0,30.15,6,2010,14.850000000000001,FTU,FTU-106,
2010-06-10 00:00:00.000,16.44,31.8,21.305999999999997,6,2010,10.494000000000002,CNC,CNC-008,
2010-06-10 00:00:00.000,33.42,71.34,39.237,6,2010,32.103,AV-,AV-039,
2010-06-10 00:00:00.000,16.0,34.14,18.777,6,2010,15.363000000000001,AV-,AV-044,
2010-06-10 00:00:00.000,23.72,50.59,27.8245,6,2010,22.765500000000003,AV-,AV-043,
2010-06-10 00:00:00.000,48.84,104.19,57.3045,6,2010,46.8855,AV-,AV-069,
2010-06-10 00:00:00.000,6.8999999999999995,14.7,8.084999999999999,6,2010,6.615,KI-,KI-015,
2010-06-10 00:00:00.000,99.7,191.0,108.87,6,2010,82.13,APE,APE-030,
2010-06-10 00:00:00.000,34.2,62.6,38.812,6,2010,23.788,"210","2101-3704000-11",
2010-06-10 00:00:00.000,72.4,154.2,84.80999999999999,6,2010,69.39,DW-,DW-076,
2010-06-10 00:00:00.000,68.78,146.76,80.71799999999999,6,2010,66.042,KI-,KI-021,
2010-06-10 00:00:00.000,16.8,36.0,19.8,6,2010,16.2,AV-,AV-006,
2010-06-10 00:00:00.000,21.9,43.0,23.65,6,2010,19.35,JHI,JHI-018,
2010-06-10 00:00:00.000,143.1,327.0,179.85,6,2010,147.15,JHI,JHI-057,
2010-06-10 00:00:00.000,24.22,51.73,28.4515,6,2010,23.278499999999998,AV-,AV-009,
2010-06-10 00:00:00.000,12.149999999999999,24.81,15.3822,6,2010,9.4278,JCB,JCBI-003,
2010-06-10 00:00:00.000,24.660000000000004,47.7,31.959000000000003,6,2010,15.741000000000001,CNC,CNC-010,
2010-06-10 00:00:00.000,24.0,46.5,31.155,6,2010,15.345,CNC,CNC-009,
2010-06-10 00:00:00.000,24.0,38.0,23.560000000000002,6,2010,14.44,TKS,TKS-009,
2010-06-10 00:00:00.000,18.5,35.8,22.195999999999998,6,2010,13.604,"212","212131011228",
2010-06-10 00:00:00.000,1.56,2.54,1.5748,6,2010,0.9652000000000001,"210","2101-2906048",
2010-06-10 00:00:00.000,73.36,73.8,45.756,6,2010,28.044,"212","2121-2215055",
2010-06-10 00:00:00.000,96.0,179.8,111.47600000000001,6,2010,68.324,PFI,PFI-027,
2010-06-10 00:00:00.000,22.200000000000003,40.0,24.8,6,2010,15.2,SKT,SKT-563,
2010-06-10 00:00:00.000,27.3,49.1,30.442,6,2010,18.658,SKT,SKT-055,
2010-06-10 00:00:00.000,23.16,39.6,24.552,6,2010,15.048,SKT,SKT-388,
2010-06-10 00:00:00.000,11.100000000000001,21.349999999999998,13.236999999999998,6,2010,8.113,SKT,SKT-186,
2010-06-10 00:00:00.000,35.5,62.1,38.501999999999995,6,2010,23.598000000000003,SKT,SKT-219,
2010-06-10 00:00:00.000,7.52,13.52,8.3824,6,2010,5.1376,SKT,SKT-105,
2010-06-10 00:00:00.000,93.0,174.4,108.128,6,2010,66.272,PFI,PFI-033,
2010-06-10 00:00:00.000,43.8,86.0,47.3,6,2010,38.7,JHI,JHI-099,
